Fecha,ID Local,ID Visitante,Gol Local,Gol Visitante,Num Partido,Resultado
12/01/1936,6,2,1,0,854,1
12/01/1936,7,36,2,2,855,0
12/01/1936,8,1,2,0,856,1
12/01/1936,14,33,6,1,857,1
12/01/1936,18,29,4,1,858,1
12/01/1936,28,27,5,2,859,1
26/01/1936,1,18,1,0,860,1
26/01/1936,27,6,4,1,861,1
26/01/1936,29,14,4,0,862,1
26/01/1936,2,8,5,1,863,1
26/01/1936,33,7,1,1,864,0
26/01/1936,36,28,1,1,865,0
02/02/1936,6,28,4,2,866,1
02/02/1936,1,14,2,0,867,1
02/02/1936,27,8,6,0,868,1
02/02/1936,29,7,5,2,869,1
02/02/1936,2,18,5,1,870,1
02/02/1936,33,36,1,2,871,-1
09/02/1936,7,1,0,3,872,-1
09/02/1936,8,6,1,2,873,-1
09/02/1936,14,2,3,0,874,1
09/02/1936,18,27,1,0,875,1
09/02/1936,28,33,0,0,876,0
09/02/1936,36,29,1,0,877,1
15/02/1936,1,36,0,0,878,0
16/02/1936,8,28,1,2,879,-1
16/02/1936,27,14,6,1,880,1
16/02/1936,2,7,3,1,881,1
23/02/1936,29,33,3,0,882,1
19/03/1936,6,18,5,3,883,1
01/03/1936,7,27,2,0,884,1
01/03/1936,14,6,2,0,885,1
01/03/1936,18,8,3,0,886,1
01/03/1936,28,29,4,2,887,1
01/03/1936,33,1,2,1,888,1
01/03/1936,36,2,1,2,889,-1
08/03/1936,6,7,3,1,890,1
08/03/1936,1,29,2,3,891,-1
08/03/1936,8,14,3,0,892,1
08/03/1936,18,28,1,0,893,1
08/03/1936,27,36,2,3,894,-1
08/03/1936,2,33,3,3,895,0
15/03/1936,7,8,5,0,896,1
15/03/1936,14,18,3,2,897,1
15/03/1936,29,2,4,3,898,1
15/03/1936,28,1,2,1,899,1
15/03/1936,33,27,2,0,900,1
15/03/1936,36,6,1,1,901,0
22/03/1936,6,33,4,1,902,1
22/03/1936,8,36,3,0,903,1
22/03/1936,14,28,1,5,904,-1
22/03/1936,18,7,2,1,905,1
22/03/1936,27,29,3,1,906,1
22/03/1936,2,1,3,0,907,1
29/03/1936,7,14,3,2,908,1
29/03/1936,1,27,5,0,909,1
29/03/1936,29,6,2,1,910,1
29/03/1936,28,2,1,0,911,1
29/03/1936,33,8,1,0,912,1
29/03/1936,36,18,5,2,913,1
05/04/1936,6,1,5,2,914,1
05/04/1936,7,28,3,0,915,1
05/04/1936,8,29,3,1,916,1
05/04/1936,14,36,3,2,917,1
05/04/1936,18,33,2,1,918,1
05/04/1936,27,2,1,4,919,-1
12/04/1936,1,8,1,0,920,1
12/04/1936,27,28,4,5,921,-1
12/04/1936,29,18,4,2,922,1
12/04/1936,2,6,2,2,923,0
12/04/1936,36,7,1,1,924,0
13/04/1936,33,14,2,0,925,1
19/04/1936,6,27,2,0,926,1
19/04/1936,7,33,2,3,927,-1
19/04/1936,8,2,1,1,928,0
19/04/1936,14,29,1,1,929,0
19/04/1936,18,1,2,2,930,0
19/04/1936,28,36,4,3,931,1
03/12/1939,6,7,1,3,1000,-1
03/12/1939,1,14,0,1,1001,-1
03/12/1939,8,36,0,3,1002,-1
03/12/1939,18,29,3,1,1003,1
03/12/1939,2,33,1,3,1004,-1
03/12/1939,39,11,3,2,1005,1
10/12/1939,7,8,0,0,1006,0
10/12/1939,11,1,1,2,1007,-1
10/12/1939,14,18,3,3,1008,0
10/12/1939,29,2,2,1,1009,1
10/12/1939,33,6,3,3,1010,0
10/12/1939,36,39,0,0,1011,0
17/12/1939,6,8,6,1,1012,1
17/12/1939,1,36,4,1,1013,1
17/12/1939,18,11,6,1,1014,1
17/12/1939,2,14,3,1,1015,1
17/12/1939,33,29,8,2,1016,1
17/12/1939,39,7,4,3,1017,1
24/12/1939,7,1,3,0,1018,1
24/12/1939,8,39,0,0,1019,0
24/12/1939,11,2,2,3,1020,-1
24/12/1939,14,33,2,1,1021,1
24/12/1939,29,6,3,0,1022,1
24/12/1939,36,18,2,1,1023,1
31/12/1939,6,39,1,1,1024,0
31/12/1939,1,8,2,0,1025,1
31/12/1939,18,7,4,1,1026,1
31/12/1939,29,14,2,3,1027,-1
31/12/1939,2,36,2,1,1028,1
31/12/1939,33,11,1,4,1029,-1
07/01/1940,7,2,2,1,1030,1
07/01/1940,8,18,4,3,1031,1
07/01/1940,14,6,3,4,1032,-1
07/01/1940,36,33,2,2,1033,0
07/01/1940,39,1,3,1,1034,1
09/01/1940,11,29,5,1,1035,1
14/01/1940,6,1,7,5,1036,1
14/01/1940,14,11,4,1,1037,1
14/01/1940,18,39,5,1,1038,1
14/01/1940,29,36,2,1,1039,1
14/01/1940,2,8,3,0,1040,1
14/01/1940,33,7,4,1,1041,1
21/01/1940,1,18,0,0,1042,0
21/01/1940,8,33,3,2,1043,1
21/01/1940,11,6,2,4,1044,-1
21/01/1940,36,14,1,3,1045,-1
21/01/1940,39,2,3,1,1046,1
24/01/1940,7,29,2,1,1047,1
28/01/1940,6,18,4,1,1048,1
28/01/1940,11,36,3,2,1049,1
28/01/1940,14,7,2,0,1050,1
28/01/1940,29,8,4,2,1051,1
28/01/1940,2,1,2,1,1052,1
28/01/1940,33,39,3,0,1053,1
04/02/1940,6,36,1,2,1054,-1
04/02/1940,7,11,4,1,1055,1
04/02/1940,1,33,1,2,1056,-1
04/02/1940,8,14,2,0,1057,1
04/02/1940,18,2,0,2,1058,-1
04/02/1940,39,29,3,0,1059,1
11/02/1940,11,8,4,2,1060,1
11/02/1940,14,39,2,0,1061,1
11/02/1940,29,1,2,3,1062,-1
11/02/1940,2,6,4,1,1063,1
11/02/1940,33,18,1,1,1064,0
11/02/1940,36,7,1,0,1065,1
18/02/1940,7,6,3,1,1066,1
18/02/1940,11,39,5,1,1067,1
18/02/1940,14,1,1,1,1068,0
18/02/1940,29,18,0,1,1069,-1
18/02/1940,33,2,3,2,1070,1
18/02/1940,36,8,4,0,1071,1
25/02/1940,6,33,3,4,1072,-1
25/02/1940,1,11,2,0,1073,1
25/02/1940,8,7,1,2,1074,-1
25/02/1940,18,14,1,2,1075,-1
25/02/1940,2,29,3,2,1076,1
25/02/1940,39,36,1,0,1077,1
03/03/1940,7,39,5,1,1078,1
03/03/1940,8,6,0,0,1079,0
03/03/1940,11,18,4,0,1080,1
03/03/1940,14,2,5,4,1081,1
03/03/1940,29,33,3,3,1082,0
03/03/1940,36,1,3,1,1083,1
10/03/1940,6,29,3,2,1084,1
10/03/1940,1,7,1,2,1085,-1
10/03/1940,18,36,2,1,1086,1
10/03/1940,2,11,2,1,1087,1
10/03/1940,33,14,4,0,1088,1
10/03/1940,39,8,1,1,1089,0
17/03/1940,7,18,2,1,1090,1
17/03/1940,8,1,3,0,1091,1
17/03/1940,11,33,2,0,1092,1
17/03/1940,14,29,3,1,1093,1
17/03/1940,36,2,3,1,1094,1
17/03/1940,39,6,1,1,1095,0
24/03/1940,6,14,4,0,1096,1
24/03/1940,1,39,2,1,1097,1
24/03/1940,18,8,3,0,1098,1
24/03/1940,29,11,6,2,1099,1
24/03/1940,2,7,2,0,1100,1
24/03/1940,33,36,4,2,1101,1
31/03/1940,7,33,4,2,1102,1
31/03/1940,1,6,0,2,1103,-1
31/03/1940,8,2,0,4,1104,-1
31/03/1940,11,14,2,0,1105,1
31/03/1940,36,29,4,0,1106,1
31/03/1940,39,18,0,0,1107,0
07/04/1940,6,11,4,1,1108,1
07/04/1940,14,36,2,3,1109,-1
07/04/1940,18,1,1,2,1110,-1
07/04/1940,29,7,0,2,1111,-1
07/04/1940,2,39,5,1,1112,1
07/04/1940,33,8,4,3,1113,1
14/04/1940,7,14,2,0,1114,1
14/04/1940,1,2,0,0,1115,0
14/04/1940,8,29,2,1,1116,1
14/04/1940,18,6,1,0,1117,1
14/04/1940,36,11,1,1,1118,0
14/04/1940,39,33,1,1,1119,0
21/04/1940,11,7,1,0,1120,1
21/04/1940,14,8,5,0,1121,1
21/04/1940,29,39,1,0,1122,1
21/04/1940,2,18,0,1,1123,-1
21/04/1940,33,1,2,1,1124,1
21/04/1940,36,6,3,4,1125,-1
28/04/1940,6,2,3,1,1126,1
28/04/1940,7,36,2,0,1127,1
28/04/1940,1,29,3,1,1128,1
28/04/1940,8,11,2,0,1129,1
28/04/1940,18,33,3,3,1130,0
28/04/1940,39,14,4,1,1131,1
29/09/1940,7,11,5,4,1200,1
29/09/1940,14,28,5,0,1201,1
29/09/1940,18,40,4,0,1202,1
29/09/1940,33,1,11,1,1203,1
29/09/1940,36,6,2,2,1204,0
29/09/1940,39,2,1,1,1205,0
06/10/1940,6,39,0,0,1206,0
06/10/1940,1,36,4,3,1207,1
06/10/1940,11,14,7,1,1208,1
06/10/1940,40,7,1,1,1209,0
06/10/1940,2,18,5,3,1210,1
06/10/1940,28,33,0,4,1211,-1
12/10/1940,39,1,2,1,1212,1
13/10/1940,7,2,3,1,1213,1
13/10/1940,14,40,2,1,1214,1
13/10/1940,18,6,1,0,1215,1
13/10/1940,28,11,4,3,1216,1
13/10/1940,33,36,10,3,1217,1
20/10/1940,6,7,0,5,1218,-1
20/10/1940,1,18,3,2,1219,1
20/10/1940,11,33,2,2,1220,0
20/10/1940,40,28,1,2,1221,-1
20/10/1940,2,14,4,1,1222,1
20/10/1940,36,39,1,0,1223,1
27/10/1940,7,1,4,4,1224,0
27/10/1940,11,40,5,1,1225,1
27/10/1940,14,6,1,1,1226,0
27/10/1940,18,36,0,2,1227,-1
27/10/1940,28,2,0,2,1228,-1
27/10/1940,33,39,4,1,1229,1
03/11/1940,6,28,2,1,1230,1
03/11/1940,1,14,2,3,1231,-1
03/11/1940,40,33,2,1,1232,1
03/11/1940,2,11,3,1,1233,1
03/11/1940,36,7,3,1,1234,1
03/11/1940,39,18,7,0,1235,1
10/11/1940,7,39,3,1,1236,1
10/11/1940,11,6,1,2,1237,-1
10/11/1940,14,36,2,1,1238,1
10/11/1940,40,2,3,1,1239,1
10/11/1940,28,1,3,1,1240,1
10/11/1940,33,18,8,3,1241,1
17/11/1940,6,40,6,1,1242,1
17/11/1940,1,11,2,0,1243,1
17/11/1940,18,7,3,3,1244,0
17/11/1940,2,33,4,1,1245,1
17/11/1940,36,28,5,1,1246,1
17/11/1940,39,14,0,3,1247,-1
24/11/1940,11,36,6,2,1248,1
24/11/1940,14,18,1,2,1249,-1
24/11/1940,40,1,1,3,1250,-1
24/11/1940,2,6,0,1,1251,-1
24/11/1940,28,39,5,4,1252,1
24/11/1940,33,7,1,1,1253,0
01/12/1940,7,14,5,3,1254,1
01/12/1940,1,2,3,0,1255,1
01/12/1940,18,28,3,0,1256,1
01/12/1940,33,6,1,0,1257,1
01/12/1940,36,40,3,3,1258,0
01/12/1940,39,11,1,0,1259,1
08/12/1940,6,1,3,1,1260,1
08/12/1940,11,18,2,0,1261,1
08/12/1940,14,33,4,3,1262,1
08/12/1940,40,39,1,0,1263,1
08/12/1940,2,36,6,1,1264,1
08/12/1940,28,7,4,3,1265,1
15/12/1940,6,36,5,0,1266,1
15/12/1940,1,33,4,0,1267,1
15/12/1940,11,7,0,2,1268,-1
15/12/1940,40,18,0,0,1269,0
15/12/1940,2,39,6,0,1270,1
15/12/1940,28,14,3,3,1271,0
22/12/1940,7,40,6,0,1272,1
22/12/1940,14,11,4,1,1273,1
22/12/1940,18,2,0,3,1274,-1
22/12/1940,33,28,4,1,1275,1
22/12/1940,36,1,3,1,1276,1
22/12/1940,39,6,2,2,1277,0
29/12/1940,6,18,4,0,1278,1
29/12/1940,1,39,2,0,1279,1
29/12/1940,11,28,3,1,1280,1
29/12/1940,40,14,3,1,1281,1
29/12/1940,2,7,1,4,1282,-1
29/12/1940,36,33,4,1,1283,1
05/01/1941,14,2,3,2,1284,1
05/01/1941,18,1,1,3,1285,-1
05/01/1941,28,40,2,1,1286,1
05/01/1941,33,11,3,0,1287,1
05/01/1941,39,36,1,2,1288,-1
06/01/1941,7,6,1,1,1289,0
19/01/1941,6,14,6,2,1290,1
19/01/1941,1,7,2,4,1291,-1
19/01/1941,40,11,3,0,1292,1
19/01/1941,36,18,6,0,1293,1
19/01/1941,39,33,0,3,1294,-1
21/01/1941,2,28,1,0,1295,1
26/01/1941,7,36,2,2,1296,0
26/01/1941,11,2,1,2,1297,-1
26/01/1941,14,1,3,1,1298,1
26/01/1941,18,39,1,0,1299,1
26/01/1941,28,6,0,2,1300,-1
26/01/1941,33,40,3,2,1301,1
02/02/1941,6,11,4,1,1302,1
02/02/1941,1,28,7,0,1303,1
02/02/1941,18,33,1,0,1304,1
02/02/1941,2,40,2,1,1305,1
02/02/1941,36,14,3,0,1306,1
02/02/1941,39,7,1,1,1307,0
09/02/1941,7,18,7,1,1308,1
09/02/1941,11,1,1,4,1309,-1
09/02/1941,14,39,3,0,1310,1
09/02/1941,40,6,1,3,1311,-1
09/02/1941,28,36,3,3,1312,0
09/02/1941,33,2,5,4,1313,1
16/02/1941,6,2,3,1,1314,1
16/02/1941,7,33,3,1,1315,1
16/02/1941,1,40,3,0,1316,1
16/02/1941,18,14,3,2,1317,1
16/02/1941,36,11,5,1,1318,1
16/02/1941,39,28,3,0,1319,1
23/02/1941,6,33,2,1,1320,1
23/02/1941,14,7,2,3,1321,-1
23/02/1941,40,36,2,5,1322,-1
23/02/1941,2,1,1,2,1323,-1
23/02/1941,28,18,6,0,1324,1
30/03/1941,11,39,1,0,1325,1
02/03/1941,7,28,3,0,1326,1
02/03/1941,1,6,1,0,1327,1
02/03/1941,18,11,0,5,1328,-1
02/03/1941,33,14,3,1,1329,1
02/03/1941,36,2,1,1,1330,0
02/03/1941,39,40,2,1,1331,1
28/09/1941,6,14,2,4,1400,-1
28/09/1941,7,36,3,0,1401,1
28/09/1941,1,18,4,4,1402,0
28/09/1941,13,41,2,1,1403,1
28/09/1941,59,11,1,1,1404,0
28/09/1941,30,2,2,3,1405,-1
28/09/1941,33,28,10,0,1406,1
05/10/1941,41,33,1,1,1407,0
05/10/1941,11,6,3,0,1408,1
05/10/1941,14,1,5,2,1409,1
05/10/1941,18,13,4,2,1410,1
05/10/1941,2,59,5,2,1411,1
05/10/1941,28,7,2,3,1412,-1
05/10/1941,36,30,6,0,1413,1
12/10/1941,6,2,1,0,1414,1
12/10/1941,7,30,4,1,1415,1
12/10/1941,1,11,0,2,1416,-1
12/10/1941,13,14,2,0,1417,1
12/10/1941,59,36,1,2,1418,-1
12/10/1941,28,41,4,4,1419,0
12/10/1941,33,18,7,2,1420,1
19/10/1941,41,7,2,4,1421,-1
19/10/1941,11,13,2,1,1422,1
19/10/1941,14,33,3,1,1423,1
19/10/1941,18,28,4,1,1424,1
19/10/1941,30,59,1,1,1425,0
19/10/1941,2,1,4,3,1426,1
19/10/1941,36,6,1,1,1427,0
26/10/1941,6,30,4,1,1428,1
26/10/1941,7,59,3,0,1429,1
26/10/1941,1,36,2,4,1430,-1
26/10/1941,41,18,4,0,1431,1
26/10/1941,13,2,1,0,1432,1
26/10/1941,28,14,1,3,1433,-1
26/10/1941,33,11,2,2,1434,0
02/11/1941,11,28,2,1,1435,1
02/11/1941,14,41,2,3,1436,-1
02/11/1941,59,6,1,3,1437,-1
02/11/1941,18,7,2,2,1438,0
02/11/1941,30,1,2,0,1439,1
02/11/1941,2,33,0,2,1440,-1
02/11/1941,36,13,2,0,1441,1
09/11/1941,7,6,2,2,1442,0
09/11/1941,1,59,4,0,1443,1
09/11/1941,41,11,0,3,1444,-1
09/11/1941,13,30,3,0,1445,1
09/11/1941,18,14,1,1,1446,0
09/11/1941,28,2,2,2,1447,0
09/11/1941,33,36,4,1,1448,1
16/11/1941,6,1,6,3,1449,1
16/11/1941,11,18,4,1,1450,1
16/11/1941,14,7,5,0,1451,1
16/11/1941,59,13,4,1,1452,1
16/11/1941,30,33,2,1,1453,1
16/11/1941,2,41,9,1,1454,1
16/11/1941,36,28,5,2,1455,1
23/11/1941,7,1,5,4,1456,1
23/11/1941,41,36,2,2,1457,0
23/11/1941,13,6,2,1,1458,1
23/11/1941,14,11,3,1,1459,1
23/11/1941,18,2,1,2,1460,-1
23/11/1941,28,30,3,1,1461,1
23/11/1941,33,59,3,0,1462,1
30/11/1941,6,33,1,1,1463,0
30/11/1941,1,13,2,1,1464,1
30/11/1941,11,7,0,2,1465,-1
30/11/1941,59,28,8,0,1466,1
30/11/1941,30,41,3,0,1467,1
30/11/1941,2,14,1,1,1468,0
30/11/1941,36,18,7,1,1469,1
07/12/1941,7,13,0,0,1470,0
07/12/1941,41,59,3,2,1471,1
07/12/1941,11,2,2,4,1472,-1
07/12/1941,14,36,0,1,1473,-1
07/12/1941,18,30,3,1,1474,1
07/12/1941,28,6,2,1,1475,1
07/12/1941,33,1,1,2,1476,-1
14/12/1941,6,41,2,2,1477,0
14/12/1941,7,2,2,0,1478,1
14/12/1941,1,28,6,3,1479,1
14/12/1941,13,33,2,1,1480,1
14/12/1941,59,18,7,2,1481,1
14/12/1941,30,14,1,2,1482,-1
14/12/1941,36,11,7,3,1483,1
21/12/1941,41,1,1,1,1484,0
21/12/1941,11,30,6,1,1485,1
21/12/1941,14,59,1,1,1486,0
21/12/1941,18,6,3,1,1487,1
21/12/1941,2,36,5,3,1488,1
21/12/1941,28,13,1,1,1489,0
21/12/1941,33,7,1,0,1490,1
04/01/1942,41,13,1,0,1491,1
04/01/1942,11,59,3,3,1492,0
04/01/1942,14,6,1,1,1493,0
04/01/1942,18,1,3,1,1494,1
04/01/1942,2,30,6,4,1495,1
04/01/1942,28,33,4,0,1496,1
04/01/1942,36,7,0,1,1497,-1
11/01/1942,6,11,10,0,1498,1
11/01/1942,7,28,0,2,1499,-1
11/01/1942,1,14,1,2,1500,-1
11/01/1942,13,18,3,1,1501,1
11/01/1942,59,2,3,1,1502,1
11/01/1942,30,36,0,3,1503,-1
11/01/1942,33,41,4,1,1504,1
18/01/1942,41,28,4,0,1505,1
18/01/1942,11,1,1,0,1506,1
18/01/1942,14,13,1,2,1507,-1
18/01/1942,18,33,1,0,1508,1
18/01/1942,30,7,1,2,1509,-1
18/01/1942,2,6,3,2,1510,1
18/01/1942,36,59,5,0,1511,1
25/01/1942,6,36,2,3,1512,-1
25/01/1942,7,41,4,4,1513,0
25/01/1942,1,2,0,2,1514,-1
25/01/1942,13,11,4,0,1515,1
25/01/1942,59,30,3,1,1516,1
25/01/1942,28,18,2,0,1517,1
25/01/1942,33,14,6,0,1518,1
01/02/1942,11,33,1,1,1519,0
01/02/1942,14,28,1,1,1520,0
01/02/1942,59,7,0,1,1521,-1
01/02/1942,18,41,0,1,1522,-1
01/02/1942,30,6,0,1,1523,-1
01/02/1942,2,13,3,0,1524,1
01/02/1942,36,1,4,2,1525,1
08/02/1942,6,59,1,0,1526,1
08/02/1942,7,18,5,1,1527,1
08/02/1942,1,30,4,2,1528,1
08/02/1942,41,14,2,0,1529,1
08/02/1942,13,36,0,3,1530,-1
08/02/1942,28,11,2,1,1531,1
08/02/1942,33,2,2,2,1532,0
15/02/1942,6,7,6,0,1533,1
15/02/1942,11,41,1,2,1534,-1
15/02/1942,14,18,2,0,1535,1
15/02/1942,59,1,6,0,1536,1
15/02/1942,30,13,3,2,1537,1
15/02/1942,2,28,1,1,1538,0
15/02/1942,36,33,8,1,1539,1
22/02/1942,7,14,2,0,1540,1
22/02/1942,1,6,1,2,1541,-1
22/02/1942,13,59,1,4,1542,-1
22/02/1942,18,11,1,3,1543,-1
22/02/1942,28,36,1,1,1544,0
22/02/1942,33,30,1,0,1545,1
24/02/1942,41,2,0,3,1546,-1
01/03/1942,6,13,0,0,1547,0
01/03/1942,1,7,5,1,1548,1
01/03/1942,11,14,4,3,1549,1
01/03/1942,59,33,3,2,1550,1
01/03/1942,30,28,0,3,1551,-1
01/03/1942,2,18,2,1,1552,1
01/03/1942,36,41,6,2,1553,1
08/03/1942,7,11,2,0,1554,1
08/03/1942,13,1,1,0,1555,1
08/03/1942,14,2,0,0,1556,0
08/03/1942,18,36,1,3,1557,-1
08/03/1942,28,59,3,1,1558,1
08/03/1942,33,6,2,1,1559,1
09/03/1942,41,30,5,0,1560,1
22/03/1942,6,28,2,0,1561,1
22/03/1942,1,33,6,2,1562,1
22/03/1942,13,7,2,1,1563,1
22/03/1942,59,41,7,3,1564,1
22/03/1942,30,18,2,1,1565,1
22/03/1942,2,11,2,3,1566,-1
22/03/1942,36,14,2,1,1567,1
29/03/1942,41,6,4,0,1568,1
29/03/1942,11,36,3,3,1569,0
29/03/1942,14,30,8,0,1570,1
29/03/1942,18,59,2,2,1571,0
29/03/1942,2,7,4,1,1572,1
29/03/1942,28,1,1,1,1573,0
29/03/1942,33,13,2,2,1574,0
05/04/1942,6,18,2,2,1575,0
05/04/1942,7,33,0,0,1576,0
05/04/1942,1,41,3,1,1577,1
05/04/1942,13,28,1,0,1578,1
05/04/1942,59,14,4,0,1579,1
05/04/1942,30,11,2,2,1580,0
05/04/1942,36,2,3,1,1581,1
27/09/1942,6,8,5,0,1600,1
27/09/1942,14,11,1,0,1601,1
27/09/1942,59,13,1,2,1602,-1
27/09/1942,2,1,3,0,1603,1
27/09/1942,28,41,4,1,1604,1
27/09/1942,33,39,6,0,1605,1
27/09/1942,36,7,3,0,1606,1
04/10/1942,7,14,2,3,1607,-1
04/10/1942,1,36,1,2,1608,-1
04/10/1942,8,33,2,5,1609,-1
04/10/1942,41,6,2,2,1610,0
04/10/1942,11,28,2,0,1611,1
04/10/1942,13,2,1,2,1612,-1
04/10/1942,39,59,2,3,1613,-1
11/10/1942,6,11,4,0,1614,1
11/10/1942,1,13,1,1,1615,0
11/10/1942,59,8,6,2,1616,1
11/10/1942,2,39,2,1,1617,1
11/10/1942,28,7,2,1,1618,1
11/10/1942,33,41,4,1,1619,1
11/10/1942,36,14,3,0,1620,1
18/10/1942,7,6,2,3,1621,-1
18/10/1942,8,2,3,1,1622,1
18/10/1942,41,59,3,2,1623,1
18/10/1942,11,33,1,0,1624,1
18/10/1942,13,36,2,2,1625,0
18/10/1942,14,28,5,0,1626,1
18/10/1942,39,1,1,1,1627,0
25/10/1942,6,14,2,1,1628,1
25/10/1942,1,8,4,1,1629,1
25/10/1942,13,39,3,1,1630,1
25/10/1942,59,11,3,1,1631,1
25/10/1942,2,41,0,0,1632,0
25/10/1942,33,7,2,1,1633,1
25/10/1942,36,28,7,0,1634,1
01/11/1942,7,59,7,1,1635,1
01/11/1942,8,13,1,1,1636,0
01/11/1942,41,1,0,2,1637,-1
01/11/1942,11,2,2,1,1638,1
01/11/1942,14,33,1,2,1639,-1
01/11/1942,28,6,3,3,1640,0
01/11/1942,39,36,0,0,1641,0
08/11/1942,1,11,8,0,1642,1
08/11/1942,13,41,0,1,1643,-1
08/11/1942,59,14,2,2,1644,0
08/11/1942,2,7,1,3,1645,-1
08/11/1942,33,28,0,5,1646,-1
08/11/1942,36,6,2,2,1647,0
08/11/1942,39,8,1,0,1648,1
15/11/1942,6,33,5,0,1649,1
15/11/1942,7,1,4,0,1650,1
15/11/1942,8,36,2,2,1651,0
15/11/1942,11,13,0,1,1652,-1
15/11/1942,14,2,4,2,1653,1
15/11/1942,28,59,4,2,1654,1
17/11/1942,41,39,3,0,1655,1
22/11/1942,1,14,2,0,1656,1
22/11/1942,8,41,1,1,1657,0
22/11/1942,13,7,0,0,1658,0
22/11/1942,59,6,1,3,1659,-1
22/11/1942,2,28,2,1,1660,1
22/11/1942,36,33,4,2,1661,1
22/11/1942,39,11,1,2,1662,-1
29/11/1942,6,2,3,2,1663,1
29/11/1942,7,39,3,1,1664,1
29/11/1942,41,36,1,0,1665,1
29/11/1942,11,8,4,2,1666,1
29/11/1942,14,13,1,1,1667,0
29/11/1942,28,1,3,2,1668,1
29/11/1942,33,59,3,2,1669,1
06/12/1942,1,6,1,3,1670,-1
06/12/1942,8,7,1,2,1671,-1
06/12/1942,41,11,5,0,1672,1
06/12/1942,13,28,0,1,1673,-1
06/12/1942,2,33,1,1,1674,0
06/12/1942,36,59,3,2,1675,1
06/12/1942,39,14,4,2,1676,1
13/12/1942,6,13,0,2,1677,-1
13/12/1942,7,41,5,1,1678,1
13/12/1942,14,8,3,0,1679,1
13/12/1942,59,2,1,0,1680,1
13/12/1942,28,39,1,1,1681,0
13/12/1942,33,1,4,2,1682,1
13/12/1942,36,11,1,1,1683,0
27/12/1942,1,59,5,2,1684,1
27/12/1942,8,28,1,2,1685,-1
27/12/1942,41,14,2,1,1686,1
27/12/1942,11,7,1,1,1687,0
27/12/1942,13,33,1,1,1688,0
27/12/1942,2,36,0,1,1689,-1
27/12/1942,39,6,0,1,1690,-1
10/01/1943,7,36,1,1,1691,0
10/01/1943,1,2,5,5,1692,0
10/01/1943,8,6,3,1,1693,1
10/01/1943,41,28,3,0,1694,1
10/01/1943,11,14,3,2,1695,1
10/01/1943,13,59,2,2,1696,0
10/01/1943,39,33,3,4,1697,-1
17/01/1943,6,41,4,0,1698,1
17/01/1943,14,7,4,2,1699,1
17/01/1943,59,39,1,1,1700,0
17/01/1943,2,13,4,3,1701,1
17/01/1943,28,11,1,0,1702,1
17/01/1943,33,8,5,0,1703,1
17/01/1943,36,1,2,4,1704,-1
24/01/1943,7,28,3,0,1705,1
24/01/1943,8,59,0,1,1706,-1
24/01/1943,41,33,2,0,1707,1
24/01/1943,11,6,4,1,1708,1
24/01/1943,13,1,2,2,1709,0
24/01/1943,14,36,1,0,1710,1
24/01/1943,39,2,0,2,1711,-1
31/01/1943,6,7,5,2,1712,1
31/01/1943,1,39,4,1,1713,1
31/01/1943,59,41,1,2,1714,-1
31/01/1943,2,8,3,1,1715,1
31/01/1943,28,14,3,1,1716,1
31/01/1943,33,11,2,0,1717,1
31/01/1943,36,13,1,0,1718,1
07/02/1943,7,33,1,0,1719,1
07/02/1943,8,1,0,2,1720,-1
07/02/1943,41,2,3,0,1721,1
07/02/1943,11,59,8,3,1722,1
07/02/1943,14,6,2,2,1723,0
07/02/1943,28,36,4,1,1724,1
07/02/1943,39,13,1,1,1725,0
14/02/1943,6,28,8,1,1726,1
14/02/1943,1,41,7,1,1727,1
14/02/1943,13,8,0,0,1728,0
14/02/1943,59,7,3,1,1729,1
14/02/1943,2,11,2,4,1730,-1
14/02/1943,33,14,4,2,1731,1
14/02/1943,36,39,7,0,1732,1
21/02/1943,6,36,5,1,1733,1
21/02/1943,7,2,2,1,1734,1
21/02/1943,8,39,1,1,1735,0
21/02/1943,41,13,3,1,1736,1
21/02/1943,11,1,4,2,1737,1
21/02/1943,14,59,2,1,1738,1
21/02/1943,28,33,4,4,1739,0
28/02/1943,1,7,5,0,1740,1
28/02/1943,13,11,3,1,1741,1
28/02/1943,59,28,3,1,1742,1
28/02/1943,2,14,7,0,1743,1
28/02/1943,33,6,2,0,1744,1
28/02/1943,36,8,8,3,1745,1
28/02/1943,39,41,0,0,1746,0
07/03/1943,6,59,4,1,1747,1
07/03/1943,7,13,1,2,1748,-1
07/03/1943,41,8,3,0,1749,1
07/03/1943,11,39,3,2,1750,1
07/03/1943,14,1,1,3,1751,-1
07/03/1943,28,2,3,4,1752,-1
07/03/1943,33,36,3,1,1753,1
14/03/1943,1,28,6,2,1754,1
14/03/1943,8,11,1,3,1755,-1
14/03/1943,13,14,2,2,1756,0
14/03/1943,59,33,4,3,1757,1
14/03/1943,2,6,2,0,1758,1
14/03/1943,36,41,1,2,1759,-1
14/03/1943,39,7,2,2,1760,0
21/03/1943,6,1,5,2,1761,1
21/03/1943,7,8,5,1,1762,1
21/03/1943,11,41,5,0,1763,1
21/03/1943,14,39,0,0,1764,0
21/03/1943,59,36,4,2,1765,1
21/03/1943,28,13,1,1,1766,0
21/03/1943,33,2,3,0,1767,1
27/03/1943,41,7,0,0,1768,0
28/03/1943,1,33,3,1,1769,1
28/03/1943,8,14,1,1,1770,0
